crtr_ymd,stn_id,stn_nm,day_avg_tp,day_hghst_tp,day_lowst_tp
20211220,185,고산,12.1,14.0,6.4
20211221,185,고산,13.4,17.5,9.9
20211222,185,고산,10.9,13.3,9.0
20211223,185,고산,11.3,15.9,8.6
20211224,185,고산,9.9,12.9,4.8
20211225,185,고산,2.2,5.2,0.8
20211226,185,고산,1.7,3.3,-0.1
20211227,185,고산,4.6,6.6,1.1
20211228,185,고산,8.0,9.7,6.0
20211229,185,고산,9.7,12.3,8.1
20211230,185,고산,6.7,8.3,5.3
20211231,185,고산,5.0,6.6,3.7
20220101,185,고산,4.8,7.2,1.2
20220102,185,고산,7.7,11.9,4.9
20220103,185,고산,6.3,8.3,4.0
20220104,185,고산,7.4,10.0,5.5
20220105,185,고산,5.1,6.3,2.8
20220106,185,고산,6.7,8.4,4.7
20220107,185,고산,6.2,7.7,3.8
20220108,185,고산,6.7,8.6,5.8
20220109,185,고산,8.0,10.4,4.9
20220110,185,고산,7.2,9.8,5.4
20220111,185,고산,3.5,7.5,1.5
20220112,185,고산,3.8,5.7,2.0
20220113,185,고산,4.2,7.3,2.9
20220114,185,고산,4.3,5.2,3.2
20220115,185,고산,6.9,9.2,4.4
20220116,185,고산,6.8,9.7,3.9
20220117,185,고산,5.3,7.2,3.7
20220118,185,고산,3.5,5.5,2.1
20220119,185,고산,5.2,8.2,2.4
20220120,185,고산,2.6,5.9,1.4
20220121,185,고산,6.2,9.8,1.5
20220122,185,고산,9.8,14.4,6.4
20220123,185,고산,9.9,11.2,8.0
20220124,185,고산,10.4,14.8,8.1
20220125,185,고산,8.6,9.7,7.8
20220126,185,고산,7.0,8.2,6.2
20220127,185,고산,5.7,7.0,5.0
20220128,185,고산,4.8,6.2,4.1
20220129,185,고산,4.2,4.8,3.6
20220130,185,고산,4.2,5.4,3.7
20220131,185,고산,5.4,7.4,3.8
20220201,185,고산,6.0,8.2,4.0
20220202,185,고산,4.5,5.7,3.5
20220203,185,고산,4.2,5.7,3.1
20220204,185,고산,4.2,7.2,2.2
20220205,185,고산,2.9,4.0,1.0
20220206,185,고산,4.3,6.7,2.6
20220207,185,고산,3.6,5.5,1.6
20220208,185,고산,4.6,5.8,2.1
20220209,185,고산,6.1,9.7,2.6
20220210,185,고산,5.9,7.3,3.4
20220211,185,고산,7.5,9.9,4.1
20220212,185,고산,9.6,12.6,7.1
20220213,185,고산,9.6,10.9,8.5
20220214,185,고산,9.0,13.5,6.7
20220215,185,고산,3.4,7.0,1.6
20220216,185,고산,1.9,4.1,0.7
20220217,185,고산,0.6,1.5,-0.3
20220218,185,고산,5.8,10.7,-0.7
20220219,185,고산,4.7,7.3,2.4
20220220,185,고산,1.7,2.9,-0.5
20220221,185,고산,5.0,8.2,2.2
20220222,185,고산,4.1,6.1,3.2
20220223,185,고산,1.6,3.8,0.6
20220224,185,고산,3.4,5.5,0.5
20220225,185,고산,6.5,10.6,4.3
20220226,185,고산,9.4,12.3,5.0
20220227,185,고산,6.4,9.8,4.6
20220228,185,고산,10.3,13.5,4.4
20220301,185,고산,9.8,14.5,5.8
20220302,185,고산,6.4,9.4,4.2
20220303,185,고산,10.0,13.1,4.5
20220304,185,고산,11.3,15.6,7.9
20220305,185,고산,7.5,11.6,5.2
20220306,185,고산,4.9,7.2,3.8
20220307,185,고산,6.4,8.9,4.0
20220308,185,고산,9.7,14.5,6.3
20220309,185,고산,9.8,13.6,8.3
20220310,185,고산,12.7,17.5,7.3
20220311,185,고산,15.7,18.3,13.9
20220312,185,고산,16.6,19.6,12.9
20220313,185,고산,14.6,16.1,12.5
20220314,185,고산,12.7,16.3,8.8
20220315,185,고산,9.2,13.8,6.3
20220316,185,고산,13.5,17.6,9.6
20220317,185,고산,13.4,18.8,10.9
20220318,185,고산,10.0,11.7,8.5
20220319,185,고산,7.2,8.9,5.4
20220320,185,고산,7.2,8.3,6.7
20220321,185,고산,8.5,11.4,5.9
20220322,185,고산,8.2,9.8,6.7
20220323,185,고산,8.8,13.0,7.6
20220324,185,고산,11.7,16.4,7.2
20220325,185,고산,16.1,18.4,12.6
20220326,185,고산,11.0,17.3,9.1
20220327,185,고산,11.4,17.4,7.9
20220328,185,고산,10.1,13.3,7.1
20220329,185,고산,12.8,17.9,8.3
20220330,185,고산,16.6,21.0,12.2
20220331,185,고산,9.9,13.0,8.5
20220401,185,고산,10.8,14.1,8.4
20220402,185,고산,9.5,11.6,7.9
20220403,185,고산,9.2,11.6,5.9
20220404,185,고산,11.5,15.4,8.4
20220405,185,고산,12.3,15.3,9.2
20220406,185,고산,12.9,18.3,10.7
20220407,185,고산,11.9,16.0,10.3
20220408,185,고산,14.9,19.8,9.6
20220409,185,고산,15.8,19.8,11.8
20220410,185,고산,18.5,22.4,12.5
20220411,185,고산,19.9,22.6,18.3
20220412,185,고산,18.3,20.8,16.8
20220413,185,고산,18.2,24.4,14.4
20220414,185,고산,15.3,19.1,13.3
20220415,185,고산,13.0,15.3,11.3
20220416,185,고산,12.3,15.4,10.4
20220417,185,고산,12.9,16.2,10.2
20220418,185,고산,14.1,16.8,12.1
20220419,185,고산,14.3,16.5,13.0
20220420,185,고산,15.3,18.8,11.9
20220421,185,고산,14.0,18.4,11.5
20220422,185,고산,15.9,19.1,11.5
20220423,185,고산,17.6,21.3,16.0
20220424,185,고산,17.5,20.6,14.7
20220425,185,고산,19.8,24.4,15.4
20220426,185,고산,16.5,19.0,13.8
20220427,185,고산,15.5,20.7,12.3
20220428,185,고산,17.9,22.2,13.0
20220429,185,고산,12.9,17.3,10.9
20220430,185,고산,14.9,18.9,12.5
20220501,185,고산,13.4,16.1,11.7
20220502,185,고산,15.9,20.4,12.0
20220503,185,고산,14.8,18.4,10.2
20220504,185,고산,15.3,19.1,11.2
20220505,185,고산,19.3,24.3,13.2
20220506,185,고산,20.1,25.8,16.5
20220507,185,고산,18.4,23.0,15.4
20220508,185,고산,17.9,23.3,14.1
20220509,185,고산,17.5,22.2,15.6
20220510,185,고산,17.7,22.2,13.3
20220511,185,고산,19.1,21.9,17.0
20220512,185,고산,18.8,23.2,16.7
20220513,185,고산,16.8,19.4,13.9
20220514,185,고산,15.6,18.0,14.5
20220515,185,고산,15.0,17.5,14.0
20220516,185,고산,16.8,22.0,13.3
20220517,185,고산,17.8,21.5,15.1
20220518,185,고산,18.7,21.7,15.0
20220519,185,고산,19.3,23.0,16.4
20220520,185,고산,20.2,25.2,17.6
20220521,185,고산,17.7,20.3,14.9
20220522,185,고산,18.2,23.1,14.4
20220523,185,고산,20.2,24.8,17.2
20220524,185,고산,19.8,22.8,17.8
20220525,185,고산,19.9,23.7,17.6
20220526,185,고산,17.6,19.8,15.9
20220527,185,고산,19.6,23.5,15.3
20220528,185,고산,19.5,22.1,17.2
20220529,185,고산,19.9,22.1,17.8
20220530,185,고산,19.6,23.5,17.9
20220531,185,고산,19.5,24.3,17.0
20220601,185,고산,19.7,23.0,16.8
20220602,185,고산,19.9,23.5,17.6
20220603,185,고산,21.0,24.2,17.6
20220604,185,고산,22.3,27.5,18.3
20220605,185,고산,19.5,23.0,17.2
20220606,185,고산,19.4,22.1,17.6
20220607,185,고산,20.3,23.9,17.8
20220608,185,고산,20.0,25.2,17.2
20220609,185,고산,20.5,25.7,16.3
20220610,185,고산,21.5,24.7,17.9
20220611,185,고산,20.4,24.1,17.5
20220612,185,고산,20.9,25.5,17.3
20220613,185,고산,20.0,22.3,18.9
20220614,185,고산,20.8,24.0,19.1
20220615,185,고산,21.1,23.5,19.1
20220616,185,고산,21.0,25.1,18.9
20220617,185,고산,22.4,25.1,19.9
20220618,185,고산,22.8,25.4,20.9
20220619,185,고산,23.4,28.3,21.3
20220620,185,고산,22.5,24.9,20.9
20220621,185,고산,21.8,24.6,19.9
20220622,185,고산,23.7,28.0,19.8
20220623,185,고산,23.8,25.5,23.0
20220624,185,고산,23.3,24.4,22.4
20220625,185,고산,24.1,26.1,22.2
20220626,185,고산,24.6,26.2,23.3
20220627,185,고산,24.8,26.2,24.0
20220628,185,고산,25.3,26.5,24.2
20220629,185,고산,25.7,27.4,24.7
20220630,185,고산,26.3,28.4,25.0
20220701,185,고산,26.7,29.1,24.5
20220702,185,고산,26.4,30.8,22.7
20220703,185,고산,27.6,32.0,25.1
20220704,185,고산,26.8,31.3,24.9
20220705,185,고산,27.1,29.3,24.9
20220706,185,고산,28.1,30.4,26.1
20220707,185,고산,27.8,29.9,26.6
20220708,185,고산,27.6,32.4,26.0
20220709,185,고산,26.6,28.7,25.2
20220710,185,고산,27.2,30.1,24.6
20220711,185,고산,25.9,28.6,23.1
20220712,185,고산,27.6,30.9,24.7
20220713,185,고산,27.6,29.6,26.0
20220714,185,고산,27.5,31.7,25.6
20220715,185,고산,25.2,26.8,23.6
20220716,185,고산,25.8,28.9,23.5
20220717,185,고산,27.0,29.4,25.4
20220718,185,고산,27.2,28.4,25.3
20220719,185,고산,26.1,28.9,24.1
20220720,185,고산,26.6,29.0,24.2
20220721,185,고산,26.4,29.3,24.5
20220722,185,고산,26.1,30.1,23.7
20220723,185,고산,27.0,29.6,23.6
20220724,185,고산,26.4,30.5,23.7
20220725,185,고산,25.4,28.0,23.3
20220726,185,고산,26.2,30.5,22.3
20220727,185,고산,27.6,31.0,24.8
20220728,185,고산,28.7,32.4,25.3
20220729,185,고산,29.5,34.3,26.6
20220730,185,고산,27.2,29.9,25.3
20220731,185,고산,27.2,29.4,25.6
20220801,185,고산,27.6,31.0,25.9
20220802,185,고산,27.5,29.5,25.7
20220803,185,고산,28.3,30.5,26.1
20220804,185,고산,29.0,31.2,27.0
20220805,185,고산,29.0,30.7,28.1
20220806,185,고산,29.2,31.2,28.1
20220807,185,고산,29.4,31.5,28.3
20220808,185,고산,29.4,31.1,28.4
20220809,185,고산,29.2,31.1,28.1
20220810,185,고산,29.3,31.8,28.3
20220811,185,고산,29.0,30.7,28.2
20220812,185,고산,28.6,31.3,27.0
20220813,185,고산,29.2,31.0,27.3
20220814,185,고산,29.2,31.4,28.1
20220815,185,고산,29.2,31.1,28.3
20220816,185,고산,28.6,29.7,27.2
20220817,185,고산,26.1,28.2,24.7
20220818,185,고산,26.7,29.6,24.3
20220819,185,고산,28.9,30.8,27.3
20220820,185,고산,27.9,29.9,26.3
20220821,185,고산,26.7,28.9,25.6
20220822,185,고산,27.7,30.6,24.8
20220823,185,고산,28.9,31.4,25.7
20220824,185,고산,25.6,28.0,23.4
20220825,185,고산,26.0,29.7,22.9
20220826,185,고산,25.1,28.2,24.1
20220827,185,고산,24.7,28.0,22.6
20220828,185,고산,24.3,28.3,20.8
20220829,185,고산,25.3,30.1,20.1
20220830,185,고산,28.2,32.1,24.9
20220831,185,고산,24.7,27.5,23.7
20220901,185,고산,24.4,26.2,23.2
20220902,185,고산,23.2,24.9,21.7
20220903,185,고산,26.5,29.5,23.6
20220904,185,고산,25.6,29.4,22.3
20220905,185,고산,26.1,27.5,23.5
20220906,185,고산,22.5,25.3,20.9
20220907,185,고산,23.3,25.7,20.7
20220908,185,고산,23.6,26.5,20.9
20220909,185,고산,23.6,27.4,20.8
20220910,185,고산,24.7,30.4,20.6
20220911,185,고산,25.6,29.3,23.1
20220912,185,고산,24.5,26.6,22.4
20220913,185,고산,24.3,25.3,23.4
20220914,185,고산,26.9,31.1,23.8
20220915,185,고산,27.0,29.4,25.8
20220916,185,고산,27.5,30.2,26.0
20220917,185,고산,26.5,30.4,24.4
20220918,185,고산,24.9,26.9,23.8
20220919,185,고산,23.1,24.7,21.1
20220920,185,고산,22.4,26.8,20.6
20220921,185,고산,21.3,25.6,17.6
20220922,185,고산,21.7,25.5,17.6
20220923,185,고산,21.4,24.7,19.1
20220924,185,고산,20.3,21.7,18.9
20220925,185,고산,22.4,27.1,18.3
20220926,185,고산,22.2,25.1,19.8
20220927,185,고산,21.8,24.0,19.3
20220928,185,고산,23.0,25.8,20.0
20220929,185,고산,22.0,25.3,19.9
20220930,185,고산,22.2,25.5,18.8
20221001,185,고산,22.5,26.3,19.5
20221002,185,고산,24.0,27.6,19.7
20221003,185,고산,25.3,27.7,23.5
20221004,185,고산,20.6,24.7,17.9
20221005,185,고산,17.9,19.0,16.8
20221006,185,고산,18.0,20.2,16.3
20221007,185,고산,17.1,18.6,15.6
20221008,185,고산,18.5,20.8,15.5
20221009,185,고산,17.8,20.3,15.8
20221010,185,고산,16.3,18.8,15.0
20221011,185,고산,16.2,17.6,15.2
20221012,185,고산,17.4,19.5,13.9
20221013,185,고산,18.9,21.8,16.2
20221014,185,고산,18.6,22.2,15.7
20221015,185,고산,19.8,23.2,15.3
20221016,185,고산,20.0,23.5,18.5
20221017,185,고산,16.1,19.0,14.0
20221018,185,고산,14.2,15.2,13.4
20221019,185,고산,14.6,15.9,13.4
20221020,185,고산,16.1,19.6,12.6
20221021,185,고산,19.8,24.5,14.8
20221022,185,고산,19.8,23.6,17.7
20221023,185,고산,16.7,18.1,15.1
20221024,185,고산,14.8,16.6,13.0
20221025,185,고산,14.1,17.3,10.7
20221026,185,고산,17.9,24.0,14.1
20221027,185,고산,16.7,19.0,15.0
20221028,185,고산,16.4,18.6,14.8
20221029,185,고산,18.1,23.2,12.7
20221030,185,고산,17.7,21.6,13.3
20221031,185,고산,17.5,20.7,14.6
20221101,185,고산,16.9,19.1,14.4
20221102,185,고산,16.2,18.9,13.8
20221103,185,고산,16.1,17.8,13.6
20221104,185,고산,12.0,15.1,10.9
20221105,185,고산,12.5,14.0,11.1
20221106,185,고산,12.6,15.5,9.2
20221107,185,고산,14.4,17.6,11.4
20221108,185,고산,15.7,19.6,12.9
20221109,185,고산,18.0,22.3,15.2
20221110,185,고산,18.9,24.2,14.1
20221111,185,고산,20.3,24.3,17.7
20221112,185,고산,21.3,24.2,19.3
20221113,185,고산,14.5,20.8,12.6
20221114,185,고산,13.4,15.8,12.5
20221115,185,고산,12.8,15.6,10.9
20221116,185,고산,14.6,19.6,10.3
20221117,185,고산,14.7,18.2,12.1
20221118,185,고산,17.1,23.0,14.7
20221119,185,고산,18.0,22.8,14.7
20221120,185,고산,15.4,17.7,13.8
20221121,185,고산,16.8,20.4,12.8
20221122,185,고산,16.2,18.3,13.9
20221123,185,고산,14.6,15.4,12.7
20221124,185,고산,13.9,15.7,11.9
20221125,185,고산,16.6,20.8,11.1
20221126,185,고산,15.0,17.4,12.1
20221127,185,고산,15.7,19.1,9.9
20221128,185,고산,20.6,23.9,17.6
20221129,185,고산,13.4,20.1,8.2
20221130,185,고산,5.8,8.7,4.0
20221201,185,고산,5.3,6.5,4.0
20221202,185,고산,7.1,10.0,4.6
20221203,185,고산,11.1,15.2,8.1
20221204,185,고산,7.7,10.6,6.3
20221205,185,고산,5.8,6.8,4.6
20221206,185,고산,9.0,12.7,4.7
20221207,185,고산,10.5,13.1,6.3
20221208,185,고산,10.4,14.6,7.2
20221209,185,고산,12.0,14.9,10.0
20221210,185,고산,11.4,14.2,9.9
20221211,185,고산,8.8,10.8,6.8
20221212,185,고산,8.9,11.3,4.9
20221213,185,고산,9.5,12.4,7.2
20221214,185,고산,4.8,7.3,3.1
20221215,185,고산,7.0,10.8,4.5
20221216,185,고산,6.0,10.6,4.3
20221217,185,고산,3.6,5.6,0.4
20221218,185,고산,2.7,4.5,-0.4
20221219,185,고산,6.8,10.1,2.6
20221220,185,고산,10.0,13.6,5.4
20221221,185,고산,9.9,13.9,7.7
20221222,185,고산,3.1,7.9,0.5
20221223,185,고산,2.0,3.5,-0.3
20221224,185,고산,4.3,5.6,1.7
20221225,185,고산,6.5,8.3,4.9
20221226,185,고산,7.2,8.0,5.7
20221227,185,고산,7.0,7.6,6.2
20221228,185,고산,6.9,8.2,5.9
20221229,185,고산,6.5,8.1,5.4
20221230,185,고산,6.9,8.8,5.6
20221231,185,고산,6.9,9.0,6.0
20230101,185,고산,8.4,10.5,6.2
20230102,185,고산,5.2,6.6,4.0
20230103,185,고산,6.0,8.1,4.6
20230104,185,고산,6.1,7.8,3.6
20230105,185,고산,8.6,12.8,3.7
20230106,185,고산,9.6,11.9,7.7
20230107,185,고산,8.7,11.4,7.4
20230108,185,고산,9.9,13.7,4.9
20230109,185,고산,11.4,17.5,7.3
20230110,185,고산,9.2,14.9,4.8
20230111,185,고산,10.6,16.3,7.2
20230112,185,고산,14.3,16.4,8.1
20230113,185,고산,16.0,17.8,14.0
20230114,185,고산,10.2,14.1,8.4
20230115,185,고산,5.5,8.6,3.3
20230116,185,고산,3.4,4.1,1.8
20230117,185,고산,4.4,5.1,2.9
20230118,185,고산,5.8,6.6,4.8
20230119,185,고산,7.1,9.4,5.9
20230120,185,고산,5.6,9.3,2.4
20230121,185,고산,2.9,4.9,1.4
20230122,185,고산,6.5,8.3,1.8
20230123,185,고산,7.3,9.1,4.6
20230124,185,고산,-1.5,5.0,-4.3
20230125,185,고산,-1.5,0.1,-4.5
20230126,185,고산,6.1,9.3,0.1
20230127,185,고산,2.8,6.4,0.2
20230128,185,고산,2.7,4.9,-0.3
20230129,185,고산,6.6,8.1,4.9
20230130,185,고산,5.6,8.1,3.1
20230131,185,고산,8.7,12.3,1.8
20230201,185,고산,8.9,12.8,4.3
20230202,185,고산,4.3,5.4,2.9
20230203,185,고산,4.4,5.1,3.4
20230204,185,고산,5.2,6.4,3.9
20230205,185,고산,6.4,9.4,2.9
20230206,185,고산,8.0,9.6,5.6
20230207,185,고산,9.7,12.1,8.2
20230208,185,고산,8.3,10.3,6.4
20230209,185,고산,9.2,12.7,6.8
20230210,185,고산,8.0,10.5,5.6
20230211,185,고산,9.1,12.1,4.6
20230212,185,고산,10.3,13.2,8.5
20230213,185,고산,8.2,11.2,6.4
20230214,185,고산,5.3,6.6,4.2
20230215,185,고산,5.6,7.1,3.7
20230216,185,고산,6.9,8.6,5.4
20230217,185,고산,10.1,14.7,6.0
20230218,185,고산,13.2,14.7,12.2
20230219,185,고산,7.5,12.8,4.6
20230220,185,고산,5.9,9.2,2.9
20230221,185,고산,2.7,4.3,1.4
20230222,185,고산,7.1,9.5,2.6
20230223,185,고산,7.0,7.6,6.1
20230224,185,고산,7.9,9.4,6.4
20230225,185,고산,4.4,6.6,3.6
20230226,185,고산,5.2,7.3,3.2
20230227,185,고산,8.4,12.8,4.3
20230228,185,고산,11.2,14.3,5.3
20230301,185,고산,10.4,13.9,7.6
20230302,185,고산,5.5,7.9,4.7
20230303,185,고산,7.2,9.6,3.4
20230304,185,고산,9.7,12.0,7.1
20230305,185,고산,11.9,16.4,8.4
20230306,185,고산,12.6,15.4,9.4
20230307,185,고산,13.4,16.2,10.0
20230308,185,고산,14.5,17.7,9.7
20230309,185,고산,13.2,17.3,9.1
20230310,185,고산,12.1,15.1,8.7
20230311,185,고산,15.1,19.9,10.5
20230312,185,고산,10.3,16.7,4.7
20230313,185,고산,5.6,8.2,4.0
20230314,185,고산,10.8,14.9,3.7
20230315,185,고산,15.7,19.5,10.5
20230316,185,고산,9.5,11.2,7.5
20230317,185,고산,10.6,13.9,8.9
20230318,185,고산,9.7,10.9,8.6
20230319,185,고산,9.2,10.8,7.8
20230320,185,고산,12.2,14.9,8.1
20230321,185,고산,14.9,18.8,11.6
20230322,185,고산,16.6,18.8,13.6
20230323,185,고산,12.9,17.1,10.3
20230324,185,고산,10.4,12.3,9.4
20230325,185,고산,12.6,14.6,11.3
20230326,185,고산,10.5,12.2,8.9
20230327,185,고산,9.4,10.8,8.1
20230328,185,고산,11.9,14.3,7.5
20230329,185,고산,12.7,15.2,10.4
20230330,185,고산,14.5,17.4,10.9
20230331,185,고산,14.9,16.5,12.9
20230401,185,고산,16.5,20.5,13.6
20230402,185,고산,16.7,21.4,12.3
20230403,185,고산,16.4,21.4,12.3
20230404,185,고산,16.9,18.6,14.6
20230405,185,고산,13.8,16.3,10.9
20230406,185,고산,10.8,13.6,8.0
20230407,185,고산,10.5,14.2,8.3
20230408,185,고산,10.8,14.6,7.7
20230409,185,고산,12.5,17.1,8.1
20230410,185,고산,14.3,16.4,12.2
20230411,185,고산,16.5,18.8,13.9
20230412,185,고산,12.9,15.7,10.5
20230413,185,고산,15.0,18.8,9.3
20230414,185,고산,15.7,17.2,14.6
20230415,185,고산,13.6,15.5,11.6
20230416,185,고산,13.6,16.9,10.2
20230417,185,고산,15.5,19.3,9.3
20230418,185,고산,17.7,19.0,17.1
20230419,185,고산,17.7,21.8,15.7
20230420,185,고산,17.2,22.4,14.7
20230421,185,고산,14.3,16.2,12.4
20230422,185,고산,16.5,20.4,11.9
20230423,185,고산,15.5,19.7,12.0
20230424,185,고산,13.2,16.0,11.4
20230425,185,고산,12.2,13.6,11.3
20230426,185,고산,12.5,17.8,9.6
20230427,185,고산,12.9,16.8,8.4
20230428,185,고산,17.1,21.5,10.9
20230429,185,고산,14.5,17.8,11.6
20230430,185,고산,14.4,19.3,10.8
20230501,185,고산,16.1,19.4,13.0
20230502,185,고산,17.5,23.2,12.1
20230503,185,고산,17.0,19.8,14.3
20230504,185,고산,17.5,18.7,15.0
20230505,185,고산,18.3,18.9,17.2
20230506,185,고산,15.0,17.2,14.4
20230507,185,고산,14.3,16.5,12.3
20230508,185,고산,13.8,16.3,11.6
20230509,185,고산,15.0,17.3,11.1
20230510,185,고산,16.5,19.7,13.9
20230511,185,고산,17.7,22.6,14.1
20230512,185,고산,16.3,19.4,13.4
20230513,185,고산,15.3,18.1,12.9
20230514,185,고산,16.1,18.8,12.9
20230515,185,고산,18.1,24.6,14.5
20230516,185,고산,19.1,22.4,15.5
20230517,185,고산,20.8,24.3,17.2
20230518,185,고산,18.6,22.5,15.7
20230519,185,고산,17.7,21.5,16.2
20230520,185,고산,17.6,20.7,15.4
20230521,185,고산,16.2,19.3,14.7
20230522,185,고산,16.0,19.2,14.8
20230523,185,고산,16.4,19.3,14.5
20230524,185,고산,17.7,20.1,14.2
20230525,185,고산,19.8,23.5,16.5
20230526,185,고산,21.6,25.5,18.4
20230527,185,고산,21.2,23.1,20.7
20230528,185,고산,21.4,23.2,20.3
20230529,185,고산,20.8,22.4,19.9
20230530,185,고산,20.4,22.3,19.1
20230531,185,고산,20.3,23.7,17.7
20230601,185,고산,21.4,23.2,19.2
20230602,185,고산,19.0,22.3,17.8
20230603,185,고산,18.4,19.9,17.0
20230604,185,고산,19.8,23.0,17.7
20230605,185,고산,18.0,20.0,15.0
20230606,185,고산,17.4,19.4,15.3
20230607,185,고산,18.3,20.5,16.2
20230608,185,고산,20.0,23.2,18.3
20230609,185,고산,20.2,22.7,18.1
20230610,185,고산,22.1,26.4,18.6
20230611,185,고산,21.6,24.3,20.1
20230612,185,고산,20.8,24.1,19.6
20230613,185,고산,20.0,22.6,18.8
20230614,185,고산,21.0,24.4,19.0
20230615,185,고산,20.6,22.9,18.4
20230616,185,고산,20.6,24.1,18.4
20230617,185,고산,22.4,26.7,18.3
20230618,185,고산,21.5,24.1,19.6
20230619,185,고산,22.6,27.5,18.7
20230620,185,고산,23.1,25.4,21.2
20230621,185,고산,21.2,22.9,20.0
20230622,185,고산,21.5,25.0,19.4
20230623,185,고산,21.5,24.6,19.4
20230624,185,고산,23.4,27.8,20.2
20230625,185,고산,21.8,23.4,20.0
20230626,185,고산,23.0,23.5,22.7
20230627,185,고산,23.0,23.2,22.8
20230628,185,고산,23.5,24.0,22.9
20230629,185,고산,23.7,24.5,23.1
20230630,185,고산,23.2,23.8,22.4
20230701,185,고산,23.8,26.3,22.1
20230702,185,고산,25.1,28.2,22.7
20230703,185,고산,23.9,24.4,23.5
20230704,185,고산,25.2,27.8,23.1
20230705,185,고산,24.5,27.2,22.8
20230706,185,고산,24.3,26.7,21.6
20230707,185,고산,24.9,25.6,23.4
20230708,185,고산,24.3,24.9,23.7
20230709,185,고산,25.0,26.7,23.8
20230710,185,고산,25.3,27.1,24.1
20230711,185,고산,25.5,26.9,24.3
20230712,185,고산,25.8,26.6,25.2
20230713,185,고산,25.9,27.0,25.0
20230714,185,고산,26.3,27.4,25.8
20230715,185,고산,26.6,28.2,25.7
20230716,185,고산,26.7,28.6,25.8
20230717,185,고산,26.4,29.3,24.5
20230718,185,고산,25.5,27.8,23.5
20230719,185,고산,24.0,25.5,23.1
20230720,185,고산,24.7,26.6,23.7
20230721,185,고산,25.6,28.4,23.4
20230722,185,고산,25.8,27.3,22.2
20230723,185,고산,26.6,28.4,25.7
20230724,185,고산,25.4,26.6,24.2
20230725,185,고산,26.0,27.9,24.0
20230726,185,고산,27.3,30.3,23.4
20230727,185,고산,27.8,30.4,23.4
20230728,185,고산,26.4,29.1,24.0
20230729,185,고산,27.5,30.6,25.5
20230730,185,고산,27.8,30.9,24.8
20230731,185,고산,27.5,31.6,24.2
20230801,185,고산,28.3,31.8,25.4
20230802,185,고산,29.8,33.5,26.1
20230803,185,고산,29.4,32.8,26.8
20230804,185,고산,28.8,31.9,25.9
20230805,185,고산,28.7,30.8,27.1
20230806,185,고산,28.7,31.8,26.4
20230807,185,고산,28.5,31.4,26.9
20230808,185,고산,28.7,31.6,26.9
20230809,185,고산,26.9,28.1,25.3
20230810,185,고산,26.8,29.0,25.0
20230811,185,고산,27.3,29.1,26.0
20230812,185,고산,27.7,30.0,25.7
20230813,185,고산,27.2,29.7,24.9
20230814,185,고산,26.9,31.3,24.6
20230815,185,고산,27.4,29.9,24.4
20230816,185,고산,27.5,29.7,26.3
20230817,185,고산,27.0,29.7,24.4
20230818,185,고산,26.7,29.5,23.9
20230819,185,고산,27.8,30.6,25.4
20230820,185,고산,27.7,30.2,25.0
20230821,185,고산,28.1,30.9,25.7
20230822,185,고산,27.0,29.5,24.5
20230823,185,고산,26.1,27.5,23.5
20230824,185,고산,26.1,29.3,24.6
20230825,185,고산,26.5,28.9,24.3
20230826,185,고산,25.9,28.9,23.4
20230827,185,고산,26.9,30.2,23.2
20230828,185,고산,27.1,30.2,25.0
20230829,185,고산,27.2,29.8,24.9
20230830,185,고산,24.3,27.0,22.5
20230831,185,고산,24.4,25.7,22.3
20230901,185,고산,25.3,27.1,23.1
20230902,185,고산,26.3,29.7,23.7
20230903,185,고산,26.8,29.9,23.2
20230904,185,고산,26.7,30.5,24.1
20230905,185,고산,26.6,29.5,24.8
20230906,185,고산,26.6,29.4,24.4
20230907,185,고산,26.2,30.1,23.3
20230908,185,고산,24.7,27.2,22.3
20230909,185,고산,24.6,26.8,22.1
20230910,185,고산,25.4,28.8,21.8
20230911,185,고산,25.7,28.9,22.8
20230912,185,고산,25.7,28.3,23.1
20230913,185,고산,26.1,29.8,23.1
20230914,185,고산,23.6,24.8,23.0
20230915,185,고산,26.9,29.1,24.7
20230916,185,고산,25.6,28.5,23.7
20230917,185,고산,25.3,28.6,23.4
20230918,185,고산,25.1,28.0,23.2
20230919,185,고산,25.5,28.9,23.0
20230920,185,고산,26.2,28.8,23.1
20230921,185,고산,23.3,25.0,22.2
20230922,185,고산,22.4,23.7,21.7
20230923,185,고산,23.4,26.0,21.9
20230924,185,고산,24.0,28.0,20.7
20230925,185,고산,24.2,28.0,20.8
